publishedAt,title,description
2017-01-01,2017 with the SEC. The report is available on the SEC's website at https://www.sec.gov and will be available on the Firm's Investor Relations website at www.jpmorganchase.com\investor-relations under SEC & Other Filings.	https://finance.yahoo.com/news/jpmorgan-chase-files-form-10-214500278.html?.tsrc=rss,2017 with the SEC. The report is available on the SEC's website at https://www.sec.gov and will be available on the Firm's Investor Relations website at www.jpmorganchase.com\investor-relations under SEC & Other Filings.	https://finance.yahoo.com/news/jpmorgan-chase-files-form-10-214500278.html?.tsrc=rss
2019-01-01,2019	Veritex Holdings Inc VBTX will begin trading ex dividend on August 07 2019 A cash dividend payment of 0 125 per share is scheduled to be paid on August 22 2019 Shareholders who purchased VBTX prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZfeZ80OVU-o/veritex-holdings-inc-vbtx-ex-dividend-date-scheduled-for-august-07-2019-cm1192139,2019	Veritex Holdings Inc VBTX will begin trading ex dividend on August 07 2019 A cash dividend payment of 0 125 per share is scheduled to be paid on August 22 2019 Shareholders who purchased VBTX prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/ZfeZ80OVU-o/veritex-holdings-inc-vbtx-ex-dividend-date-scheduled-for-august-07-2019-cm1192139
2019-01-01,2019	First Interstate BancSystem Inc FIBK will begin trading ex dividend on August 07 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on August 21 2019 Shareholders who purchased FIBK prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/udqRa4CnB4w/first-interstate-bancsystem-inc-fibk-ex-dividend-date-scheduled-for-august-07-2019-cm1192112,2019	First Interstate BancSystem Inc FIBK will begin trading ex dividend on August 07 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on August 21 2019 Shareholders who purchased FIBK prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/udqRa4CnB4w/first-interstate-bancsystem-inc-fibk-ex-dividend-date-scheduled-for-august-07-2019-cm1192112
2019-01-01,2019	First Interstate BancSystem Inc FIBK will begin trading ex dividend on August 07 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on August 21 2019 Shareholders who purchased FIBK prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5XDJY8XXFLw/first-interstate-bancsystem-inc-fibk-ex-dividend-date-scheduled-for-august-07-2019-cm1192112,2019	First Interstate BancSystem Inc FIBK will begin trading ex dividend on August 07 2019 A cash dividend payment of 0 31 per share is scheduled to be paid on August 21 2019 Shareholders who purchased FIBK prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5XDJY8XXFLw/first-interstate-bancsystem-inc-fibk-ex-dividend-date-scheduled-for-august-07-2019-cm1192112
2019-01-01,2019 with the SEC. The report is available on the SEC's website at https://www.sec.gov and will be available on the Firm's Investor Relations website at www.jpmorganchase.com/investor-relations under SEC & Other Filings.	https://finance.yahoo.com/news/jpmorgan-chase-files-form-10-101800362.html?.tsrc=rss,2019 with the SEC. The report is available on the SEC's website at https://www.sec.gov and will be available on the Firm's Investor Relations website at www.jpmorganchase.com/investor-relations under SEC & Other Filings.	https://finance.yahoo.com/news/jpmorgan-chase-files-form-10-101800362.html?.tsrc=rss
2019-01-01,2019	Independent Bank Group Inc IBTX will begin trading ex dividend on August 02 2019 A cash dividend payment of 0 25 per share is scheduled to be paid on August 15 2019 Shareholders who purchased IBTX prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5eJmesH0u30/independent-bank-group-inc-ibtx-ex-dividend-date-scheduled-for-august-02-2019-cm1188656,2019	Independent Bank Group Inc IBTX will begin trading ex dividend on August 02 2019 A cash dividend payment of 0 25 per share is scheduled to be paid on August 15 2019 Shareholders who purchased IBTX prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/5eJmesH0u30/independent-bank-group-inc-ibtx-ex-dividend-date-scheduled-for-august-02-2019-cm1188656
2019-01-01,2019	Independent Bank Group Inc IBTX will begin trading ex dividend on August 02 2019 A cash dividend payment of 0 25 per share is scheduled to be paid on August 15 2019 Shareholders who purchased IBTX prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/KQI4vlqdLnI/independent-bank-group-inc-ibtx-ex-dividend-date-scheduled-for-august-02-2019-cm1188656,2019	Independent Bank Group Inc IBTX will begin trading ex dividend on August 02 2019 A cash dividend payment of 0 25 per share is scheduled to be paid on August 15 2019 Shareholders who purchased IBTX prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/KQI4vlqdLnI/independent-bank-group-inc-ibtx-ex-dividend-date-scheduled-for-august-02-2019-cm1188656
2019-01-01,2019	Lakeland Bancorp Inc LBAI will begin trading ex dividend on August 02 2019 A cash dividend payment of 0 125 per share is scheduled to be paid on August 15 2019 Shareholders who purchased LBAI prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/QkZUSbmu2P8/lakeland-bancorp-inc-lbai-ex-dividend-date-scheduled-for-august-02-2019-cm1188617,2019	Lakeland Bancorp Inc LBAI will begin trading ex dividend on August 02 2019 A cash dividend payment of 0 125 per share is scheduled to be paid on August 15 2019 Shareholders who purchased LBAI prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/QkZUSbmu2P8/lakeland-bancorp-inc-lbai-ex-dividend-date-scheduled-for-august-02-2019-cm1188617
2019-01-01,2019	Lakeland Bancorp Inc LBAI will begin trading ex dividend on August 02 2019 A cash dividend payment of 0 125 per share is scheduled to be paid on August 15 2019 Shareholders who purchased LBAI prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-iBWqBYaTf8/lakeland-bancorp-inc-lbai-ex-dividend-date-scheduled-for-august-02-2019-cm1188617,2019	Lakeland Bancorp Inc LBAI will begin trading ex dividend on August 02 2019 A cash dividend payment of 0 125 per share is scheduled to be paid on August 15 2019 Shareholders who purchased LBAI prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/-iBWqBYaTf8/lakeland-bancorp-inc-lbai-ex-dividend-date-scheduled-for-august-02-2019-cm1188617
2019-01-01,2019	First Business Financial Services Inc FBIZ will begin trading ex dividend on August 02 2019 A cash dividend payment of 0 15 per share is scheduled to be paid on August 15 2019 Shareholders who purchased FBIZ prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/esTz-6DerMg/first-business-financial-services-inc-fbiz-ex-dividend-date-scheduled-for-august-02-2019-cm1188611,2019	First Business Financial Services Inc FBIZ will begin trading ex dividend on August 02 2019 A cash dividend payment of 0 15 per share is scheduled to be paid on August 15 2019 Shareholders who purchased FBIZ prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/esTz-6DerMg/first-business-financial-services-inc-fbiz-ex-dividend-date-scheduled-for-august-02-2019-cm1188611
2019-01-01,2019	First Business Financial Services Inc FBIZ will begin trading ex dividend on August 02 2019 A cash dividend payment of 0 15 per share is scheduled to be paid on August 15 2019 Shareholders who purchased FBIZ prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DrMILropVIo/first-business-financial-services-inc-fbiz-ex-dividend-date-scheduled-for-august-02-2019-cm1188611,2019	First Business Financial Services Inc FBIZ will begin trading ex dividend on August 02 2019 A cash dividend payment of 0 15 per share is scheduled to be paid on August 15 2019 Shareholders who purchased FBIZ prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/DrMILropVIo/first-business-financial-services-inc-fbiz-ex-dividend-date-scheduled-for-august-02-2019-cm1188611
2019-01-01,2019	Pinnacle Financial Partners Inc PNFP will begin trading ex dividend on August 01 2019 A cash dividend payment of 0 16 per share is scheduled to be paid on August 30 2019 Shareholders who purchased PNFP prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/09BgdhtHNKs/pinnacle-financial-partners-inc-pnfp-ex-dividend-date-scheduled-for-august-01-2019-cm1187439,2019	Pinnacle Financial Partners Inc PNFP will begin trading ex dividend on August 01 2019 A cash dividend payment of 0 16 per share is scheduled to be paid on August 30 2019 Shareholders who purchased PNFP prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/09BgdhtHNKs/pinnacle-financial-partners-inc-pnfp-ex-dividend-date-scheduled-for-august-01-2019-cm1187439
2019-01-01,2019	Pinnacle Financial Partners Inc PNFP will begin trading ex dividend on August 01 2019 A cash dividend payment of 0 16 per share is scheduled to be paid on August 30 2019 Shareholders who purchased PNFP prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/cdZrIRZT0pk/pinnacle-financial-partners-inc-pnfp-ex-dividend-date-scheduled-for-august-01-2019-cm1187439,2019	Pinnacle Financial Partners Inc PNFP will begin trading ex dividend on August 01 2019 A cash dividend payment of 0 16 per share is scheduled to be paid on August 30 2019 Shareholders who purchased PNFP prior to the ex dividend date are eligible for the cash dividend payment This	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/cdZrIRZT0pk/pinnacle-financial-partners-inc-pnfp-ex-dividend-date-scheduled-for-august-01-2019-cm1187439
2019-01-01,2019	First Community Bankshares Inc FCBC will begin trading ex dividend on August 01 2019 A cash dividend payment of 0 25 per share is scheduled to be paid on August 16 2019 Shareholders who purchased FCBC prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vePe2uiqZZg/first-community-bankshares-inc-fcbc-ex-dividend-date-scheduled-for-august-01-2019-cm1187418,2019	First Community Bankshares Inc FCBC will begin trading ex dividend on August 01 2019 A cash dividend payment of 0 25 per share is scheduled to be paid on August 16 2019 Shareholders who purchased FCBC prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vePe2uiqZZg/first-community-bankshares-inc-fcbc-ex-dividend-date-scheduled-for-august-01-2019-cm1187418
2019-01-01,2019	First Community Bankshares Inc FCBC will begin trading ex dividend on August 01 2019 A cash dividend payment of 0 25 per share is scheduled to be paid on August 16 2019 Shareholders who purchased FCBC prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/sUSiCAQbEuI/first-community-bankshares-inc-fcbc-ex-dividend-date-scheduled-for-august-01-2019-cm1187418,2019	First Community Bankshares Inc FCBC will begin trading ex dividend on August 01 2019 A cash dividend payment of 0 25 per share is scheduled to be paid on August 16 2019 Shareholders who purchased FCBC prior to the ex dividend date are eligible for the cash dividend payment	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/sUSiCAQbEuI/first-community-bankshares-inc-fcbc-ex-dividend-date-scheduled-for-august-01-2019-cm1187418
2019-01-01,2019	East West Bancorp Inc EWBC will begin trading ex dividend on July 31 2019 A cash dividend payment of 0 275 per share is scheduled to be paid on August 15 2019 Shareholders who purchased EWBC prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Iim3V-3oCx8/east-west-bancorp-inc-ewbc-ex-dividend-date-scheduled-for-july-31-2019-cm1186220,2019	East West Bancorp Inc EWBC will begin trading ex dividend on July 31 2019 A cash dividend payment of 0 275 per share is scheduled to be paid on August 15 2019 Shareholders who purchased EWBC prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Iim3V-3oCx8/east-west-bancorp-inc-ewbc-ex-dividend-date-scheduled-for-july-31-2019-cm1186220
2019-01-01,2019	East West Bancorp Inc EWBC will begin trading ex dividend on July 31 2019 A cash dividend payment of 0 275 per share is scheduled to be paid on August 15 2019 Shareholders who purchased EWBC prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/hMTmrAD95WU/east-west-bancorp-inc-ewbc-ex-dividend-date-scheduled-for-july-31-2019-cm1186220,2019	East West Bancorp Inc EWBC will begin trading ex dividend on July 31 2019 A cash dividend payment of 0 275 per share is scheduled to be paid on August 15 2019 Shareholders who purchased EWBC prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/hMTmrAD95WU/east-west-bancorp-inc-ewbc-ex-dividend-date-scheduled-for-july-31-2019-cm1186220
2019-01-01,2019	Century Bancorp Inc CNBKA will begin trading ex dividend on July 31 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on August 15 2019 Shareholders who purchased CNBKA prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/d5RtXeZvtFA/century-bancorp-inc-cnbka-ex-dividend-date-scheduled-for-july-31-2019-cm1186215,2019	Century Bancorp Inc CNBKA will begin trading ex dividend on July 31 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on August 15 2019 Shareholders who purchased CNBKA prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/d5RtXeZvtFA/century-bancorp-inc-cnbka-ex-dividend-date-scheduled-for-july-31-2019-cm1186215
2019-01-01,2019	Century Bancorp Inc CNBKA will begin trading ex dividend on July 31 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on August 15 2019 Shareholders who purchased CNBKA prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/RCD1ezTpKMQ/century-bancorp-inc-cnbka-ex-dividend-date-scheduled-for-july-31-2019-cm1186215,2019	Century Bancorp Inc CNBKA will begin trading ex dividend on July 31 2019 A cash dividend payment of 0 12 per share is scheduled to be paid on August 15 2019 Shareholders who purchased CNBKA prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/RCD1ezTpKMQ/century-bancorp-inc-cnbka-ex-dividend-date-scheduled-for-july-31-2019-cm1186215
