publishedAt,title,description
2021-10-25,2021-10-25	2021-10-25 19:35:49	V	Visa Inc.	American Express CEO expects 'strong holiday season both online and offline'	American Express chairman and CEO Stephen Squeri says all signs point to a strong holiday shopping season.	https://finance.yahoo.com/news/american-express-ceo-expects-strong-holiday-season-both-online-and-offline-193549152.html?.tsrc=rss,2021-10-25	2021-10-25 19:35:49	V	Visa Inc.	American Express CEO expects 'strong holiday season both online and offline'	American Express chairman and CEO Stephen Squeri says all signs point to a strong holiday shopping season.	https://finance.yahoo.com/news/american-express-ceo-expects-strong-holiday-season-both-online-and-offline-193549152.html?.tsrc=rss
2021-10-26,2021-10-26	2021-10-26 19:03:50	V	Visa Inc.	Investors Should Be Encouraged By Visa's (NYSE:V) Returns On Capital	What trends should we look for it we want to identify stocks that can multiply in value over the long term? Typically...	https://finance.yahoo.com/news/investors-encouraged-visas-nyse-v-190350693.html?.tsrc=rss,2021-10-26	2021-10-26 19:03:50	V	Visa Inc.	Investors Should Be Encouraged By Visa's (NYSE:V) Returns On Capital	What trends should we look for it we want to identify stocks that can multiply in value over the long term? Typically...	https://finance.yahoo.com/news/investors-encouraged-visas-nyse-v-190350693.html?.tsrc=rss
2021-10-27,2021-10-27	2021-10-27 11:45:22	V	Visa Inc.	Visa Trades Lower On Concerns Over Next Year's Growth	by Daniel Shvartsman	https://finance.yahoo.com/news/visa-trades-lower-concerns-over-114522973.html?.tsrc=rss,2021-10-27	2021-10-27 11:45:22	V	Visa Inc.	Visa Trades Lower On Concerns Over Next Year's Growth	by Daniel Shvartsman	https://finance.yahoo.com/news/visa-trades-lower-concerns-over-114522973.html?.tsrc=rss
2021-10-27,2021-10-27	2021-10-27 15:30:03	V	Visa Inc.	Is Visa (V) Outperforming Other Business Services Stocks This Year?	Is (V) Outperforming Other Business Services Stocks This Year?	https://finance.yahoo.com/news/visa-v-outperforming-other-business-153003060.html?.tsrc=rss,2021-10-27	2021-10-27 15:30:03	V	Visa Inc.	Is Visa (V) Outperforming Other Business Services Stocks This Year?	Is (V) Outperforming Other Business Services Stocks This Year?	https://finance.yahoo.com/news/visa-v-outperforming-other-business-153003060.html?.tsrc=rss
2021-10-29,2021-10-29	2021-10-29 07:45:04	V	Visa Inc.	Battle of the blockchains: Binance Smart Chain versus Ethereum	A battle is ensuing within the crypto-sphere where the decentralised blockchain models fight for primacy.	https://uk.finance.yahoo.com/news/ethereum-binance-smart-chain-blockchain-defi-crypto-074504608.html?.tsrc=rss,2021-10-29	2021-10-29 07:45:04	V	Visa Inc.	Battle of the blockchains: Binance Smart Chain versus Ethereum	A battle is ensuing within the crypto-sphere where the decentralised blockchain models fight for primacy.	https://uk.finance.yahoo.com/news/ethereum-binance-smart-chain-blockchain-defi-crypto-074504608.html?.tsrc=rss
2021-11-09,2021-11-09	2021-11-09 14:28:25	V	Visa Inc.	3 Dividend Stocks That Should Pay You the Rest of Your Life	Are you in search of stocks whose dividends could outlast you? Here are three stocks to think about purchasing.	https://finance.yahoo.com/m/826a7fd4-bff0-38e3-a3ad-572552c80100/3-dividend-stocks-that-should.html?.tsrc=rss,2021-11-09	2021-11-09 14:28:25	V	Visa Inc.	3 Dividend Stocks That Should Pay You the Rest of Your Life	Are you in search of stocks whose dividends could outlast you? Here are three stocks to think about purchasing.	https://finance.yahoo.com/m/826a7fd4-bff0-38e3-a3ad-572552c80100/3-dividend-stocks-that-should.html?.tsrc=rss
2021-11-11,2021-11-11	2021-11-11 16:09:04	V	Visa Inc.	Mastercard (MA) Adds Partners to Strengthen BNPL Program	Mastercard (MA) includes more participants within its BNPL program to better serve customers opting for installment payments while making purchases.	https://finance.yahoo.com/news/mastercard-ma-adds-partners-strengthen-160904338.html?.tsrc=rss,2021-11-11	2021-11-11 16:09:04	V	Visa Inc.	Mastercard (MA) Adds Partners to Strengthen BNPL Program	Mastercard (MA) includes more participants within its BNPL program to better serve customers opting for installment payments while making purchases.	https://finance.yahoo.com/news/mastercard-ma-adds-partners-strengthen-160904338.html?.tsrc=rss
2021-11-15,2021-11-15	2021-11-15 16:09:04	V	Visa Inc.	Western Union (WU) Ties Up to Enhance Money Transfer Needs	Western Union (WU) strengthens ties with Mastercard for addressing domestic and international money transfer needs of clients.	https://finance.yahoo.com/news/western-union-wu-ties-enhance-160904635.html?.tsrc=rss,2021-11-15	2021-11-15 16:09:04	V	Visa Inc.	Western Union (WU) Ties Up to Enhance Money Transfer Needs	Western Union (WU) strengthens ties with Mastercard for addressing domestic and international money transfer needs of clients.	https://finance.yahoo.com/news/western-union-wu-ties-enhance-160904635.html?.tsrc=rss
2021-11-17,2021-11-17	2021-11-17 18:18:24	V	Visa Inc.	Why Shares of Mastercard Are Falling Today	The likely reason for the decline appears to be linked to news about one of Mastercard's rivals.	https://finance.yahoo.com/m/fbdc2aa7-f41f-3c9f-a4d8-57cbbdf07075/why-shares-of-mastercard-are.html?.tsrc=rss,2021-11-17	2021-11-17 18:18:24	V	Visa Inc.	Why Shares of Mastercard Are Falling Today	The likely reason for the decline appears to be linked to news about one of Mastercard's rivals.	https://finance.yahoo.com/m/fbdc2aa7-f41f-3c9f-a4d8-57cbbdf07075/why-shares-of-mastercard-are.html?.tsrc=rss
2021-11-17,2021-11-17	2021-11-17 18:02:17	V	Visa Inc.	Why this gift startup has been described as the 'Venmo' of gifting	GiftYa Founder Jason Wolfe joins Yahoo Finance Live to talk about his new startup and how it protects gift recipients from fraud and eliminates the need for plastic gift cards.	https://finance.yahoo.com/video/why-gift-startup-described-venmo-180217511.html?.tsrc=rss,2021-11-17	2021-11-17 18:02:17	V	Visa Inc.	Why this gift startup has been described as the 'Venmo' of gifting	GiftYa Founder Jason Wolfe joins Yahoo Finance Live to talk about his new startup and how it protects gift recipients from fraud and eliminates the need for plastic gift cards.	https://finance.yahoo.com/video/why-gift-startup-described-venmo-180217511.html?.tsrc=rss
2021-11-17,2021-11-17	2021-11-17 10:22:49	V	Visa Inc.	Amazon to stop accepting Visa credit cards issued in UK	The online retail giant blamed the move on high fees charged by Visa to process transactions.	https://uk.finance.yahoo.com/news/amazon-to-stop-accepting-visa-credit-cards-issued-in-uk-102249047.html?.tsrc=rss,2021-11-17	2021-11-17 10:22:49	V	Visa Inc.	Amazon to stop accepting Visa credit cards issued in UK	The online retail giant blamed the move on high fees charged by Visa to process transactions.	https://uk.finance.yahoo.com/news/amazon-to-stop-accepting-visa-credit-cards-issued-in-uk-102249047.html?.tsrc=rss
2021-11-17,2021-11-17	2021-11-17 04:48:09	V	Visa Inc.	Visa Slips as Amazon Decides to Stop Accepting its Credit Cards in UK	By Dhirendra Tripathi	https://finance.yahoo.com/news/visa-slips-amazon-decides-stop-044809493.html?.tsrc=rss,2021-11-17	2021-11-17 04:48:09	V	Visa Inc.	Visa Slips as Amazon Decides to Stop Accepting its Credit Cards in UK	By Dhirendra Tripathi	https://finance.yahoo.com/news/visa-slips-amazon-decides-stop-044809493.html?.tsrc=rss
2021-11-17,"2021-11-17	2021-11-17 16:34:14	V	Visa Inc.	Amazon says it will stop accepting Visa credit cards in the UK	""The online retail giant blamed Visa's """"high"""" processing fees after Brexit.""	https://finance.yahoo.com/news/amazon-says-stop-accepting-visa-163414832.html?.tsrc=rss","2021-11-17	2021-11-17 16:34:14	V	Visa Inc.	Amazon says it will stop accepting Visa credit cards in the UK	""The online retail giant blamed Visa's """"high"""" processing fees after Brexit.""	https://finance.yahoo.com/news/amazon-says-stop-accepting-visa-163414832.html?.tsrc=rss"
2021-11-18,2021-11-18	2021-11-18 12:45:00	V	Visa Inc.	3 Financial Stocks Buffett Recently Trimmed	Warren Buffett and his company Berkshire Hathaway continued to cut their positions in several financial stocks.	https://finance.yahoo.com/m/7fb11987-ddc4-3019-a924-2cefa2acf44f/3-financial-stocks-buffett.html?.tsrc=rss,2021-11-18	2021-11-18 12:45:00	V	Visa Inc.	3 Financial Stocks Buffett Recently Trimmed	Warren Buffett and his company Berkshire Hathaway continued to cut their positions in several financial stocks.	https://finance.yahoo.com/m/7fb11987-ddc4-3019-a924-2cefa2acf44f/3-financial-stocks-buffett.html?.tsrc=rss
2021-11-19,2021-11-19	2021-11-19 16:40:10	V	Visa Inc.	Amazon stock rises on Starbucks store collaboration	Yahoo Finance Live co-host Jared Blikre examines the uptick in Amazon stock following its announcement to collaborate with Starbucks for its Amazon Go stores.	https://finance.yahoo.com/video/amazon-stock-rises-starbucks-store-164010786.html?.tsrc=rss,2021-11-19	2021-11-19 16:40:10	V	Visa Inc.	Amazon stock rises on Starbucks store collaboration	Yahoo Finance Live co-host Jared Blikre examines the uptick in Amazon stock following its announcement to collaborate with Starbucks for its Amazon Go stores.	https://finance.yahoo.com/video/amazon-stock-rises-starbucks-store-164010786.html?.tsrc=rss
2021-11-19,2021-11-19	2021-11-19 23:46:00	V	Visa Inc.	Warren Buffett keeps selling billions worth of stock in this frothy market — here are 3 new places where he's finding value	The Oracle of Omaha keeps selling stock. But these are the exceptions.	https://finance.yahoo.com/news/market-hitting-time-highs-warren-223000730.html?.tsrc=rss,2021-11-19	2021-11-19 23:46:00	V	Visa Inc.	Warren Buffett keeps selling billions worth of stock in this frothy market — here are 3 new places where he's finding value	The Oracle of Omaha keeps selling stock. But these are the exceptions.	https://finance.yahoo.com/news/market-hitting-time-highs-warren-223000730.html?.tsrc=rss
2021-11-22,2021-11-22	2021-11-22 16:53:04	V	Visa Inc.	Mastercard (MA) Ties Up to Speed Up Digitization in the Caribbean	Mastercard (MA) collaborates with TTIFC with an aim to roll out solutions for boosting digital growth across Trinidad & Tobago and more broadly in the Caribbean.	https://finance.yahoo.com/news/mastercard-ma-ties-speed-digitization-165304424.html?.tsrc=rss,2021-11-22	2021-11-22 16:53:04	V	Visa Inc.	Mastercard (MA) Ties Up to Speed Up Digitization in the Caribbean	Mastercard (MA) collaborates with TTIFC with an aim to roll out solutions for boosting digital growth across Trinidad & Tobago and more broadly in the Caribbean.	https://finance.yahoo.com/news/mastercard-ma-ties-speed-digitization-165304424.html?.tsrc=rss
2021-11-23,2021-11-23	2021-11-23 16:39:04	V	Visa Inc.	Mastercard (MA) Teams Up to Boost Somalia's Digital Growth	Mastercard (MA) teams up with MyBank and Network International for launching a debit card for popularizing digital payments throughout Somalia.	https://finance.yahoo.com/news/mastercard-ma-teams-boost-somalias-163904283.html?.tsrc=rss,2021-11-23	2021-11-23 16:39:04	V	Visa Inc.	Mastercard (MA) Teams Up to Boost Somalia's Digital Growth	Mastercard (MA) teams up with MyBank and Network International for launching a debit card for popularizing digital payments throughout Somalia.	https://finance.yahoo.com/news/mastercard-ma-teams-boost-somalias-163904283.html?.tsrc=rss
2021-11-25,2021-11-25	2021-11-25 13:28:00	V	Visa Inc.	Is Visa a Buy After Its Dividend Hike?	Visa delivered strong revenue and earnings growth in fiscal year 2021 in spite of COVID headwinds. And the company could fare even better in the next fiscal year.	https://finance.yahoo.com/m/e4e87504-3f1b-3bac-a284-d20463c32e8f/is-visa-a-buy-after-its.html?.tsrc=rss,2021-11-25	2021-11-25 13:28:00	V	Visa Inc.	Is Visa a Buy After Its Dividend Hike?	Visa delivered strong revenue and earnings growth in fiscal year 2021 in spite of COVID headwinds. And the company could fare even better in the next fiscal year.	https://finance.yahoo.com/m/e4e87504-3f1b-3bac-a284-d20463c32e8f/is-visa-a-buy-after-its.html?.tsrc=rss
2021-11-25,2021-11-25	2021-11-25 16:31:04	V	Visa Inc.	Visa (V) Down 5.8% Since Last Earnings Report: Can It Rebound?	Visa (V) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.	https://finance.yahoo.com/news/visa-v-down-5-8-163104396.html?.tsrc=rss,2021-11-25	2021-11-25 16:31:04	V	Visa Inc.	Visa (V) Down 5.8% Since Last Earnings Report: Can It Rebound?	Visa (V) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.	https://finance.yahoo.com/news/visa-v-down-5-8-163104396.html?.tsrc=rss
2021-11-26,2021-11-26	2021-11-26 14:37:02	V	Visa Inc.	How Mastercard's (MA) Arcus Acquisition Benefits Digitization?	The Arcus buyout is likely to enable Mastercard (MA) to tap into its vast network and offer Bill Pay solutions and real-time payment applications across markets.	https://finance.yahoo.com/news/mastercards-ma-arcus-acquisition-benefits-143702627.html?.tsrc=rss,2021-11-26	2021-11-26 14:37:02	V	Visa Inc.	How Mastercard's (MA) Arcus Acquisition Benefits Digitization?	The Arcus buyout is likely to enable Mastercard (MA) to tap into its vast network and offer Bill Pay solutions and real-time payment applications across markets.	https://finance.yahoo.com/news/mastercards-ma-arcus-acquisition-benefits-143702627.html?.tsrc=rss
2021-12-01,2021-12-01	2021-12-01 17:36:21	V	Visa Inc.	What Twitter CEO Jack Dorsey stepping down means for Square	Macquarie Capital Senior Equity Research Analyst Paul Golding joins Yahoo Finance Live's Zack Guzman and Jared Blikre to talk about what Jack Dorsey's stepping down as CEO of Twitter could mean for Square.	https://finance.yahoo.com/video/twitter-ceo-jack-dorsey-stepping-173621284.html?.tsrc=rss,2021-12-01	2021-12-01 17:36:21	V	Visa Inc.	What Twitter CEO Jack Dorsey stepping down means for Square	Macquarie Capital Senior Equity Research Analyst Paul Golding joins Yahoo Finance Live's Zack Guzman and Jared Blikre to talk about what Jack Dorsey's stepping down as CEO of Twitter could mean for Square.	https://finance.yahoo.com/video/twitter-ceo-jack-dorsey-stepping-173621284.html?.tsrc=rss
2021-12-06,2021-12-06	2021-12-06 15:28:03	V	Visa Inc.	Mastercard (MA) Ties Up to Speed Up Digitization in Italian SMEs	Mastercard (MA) collaborates with Zucchetti for offering the digital solution of EMS aimed at efficient expense management of Italian SMEs.	https://finance.yahoo.com/news/mastercard-ma-ties-speed-digitization-152803704.html?.tsrc=rss,2021-12-06	2021-12-06 15:28:03	V	Visa Inc.	Mastercard (MA) Ties Up to Speed Up Digitization in Italian SMEs	Mastercard (MA) collaborates with Zucchetti for offering the digital solution of EMS aimed at efficient expense management of Italian SMEs.	https://finance.yahoo.com/news/mastercard-ma-ties-speed-digitization-152803704.html?.tsrc=rss
2021-12-06,2021-12-06	2021-12-06 16:45:55	V	Visa Inc.	Visa Is Starting to Look Cheap	The payment processor has fallen out of favor with the market recently	https://finance.yahoo.com/news/visa-starting-look-cheap-164555698.html?.tsrc=rss,2021-12-06	2021-12-06 16:45:55	V	Visa Inc.	Visa Is Starting to Look Cheap	The payment processor has fallen out of favor with the market recently	https://finance.yahoo.com/news/visa-starting-look-cheap-164555698.html?.tsrc=rss
2021-12-08,2021-12-08	2021-12-08 15:14:40	V	Visa Inc.	Visa launches crypto advisory service for its banking clients	Visa's Head of Crypto Cuy Sheffield examines the growing consumer base for cryptocurrencies and details the resources Visa has established to aid customers with crypto investments.	https://finance.yahoo.com/video/visa-launches-crypto-advisory-banking-151440361.html?.tsrc=rss,2021-12-08	2021-12-08 15:14:40	V	Visa Inc.	Visa launches crypto advisory service for its banking clients	Visa's Head of Crypto Cuy Sheffield examines the growing consumer base for cryptocurrencies and details the resources Visa has established to aid customers with crypto investments.	https://finance.yahoo.com/video/visa-launches-crypto-advisory-banking-151440361.html?.tsrc=rss
