publishedAt,title,description
2019-01-01,2019	Raytheon Company RTN will begin trading ex dividend on April 09 2019 A cash dividend payment of 0 942 per share is scheduled to be paid on May 09 2019 Shareholders who purchased RTN prior to the ex dividend date are eligible for the cash dividend payment This represents an 8 53	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/r5ABpjPWAE4/raytheon-company-rtn-ex-dividend-date-scheduled-for-april-09-2019-cm1125722,2019	Raytheon Company RTN will begin trading ex dividend on April 09 2019 A cash dividend payment of 0 942 per share is scheduled to be paid on May 09 2019 Shareholders who purchased RTN prior to the ex dividend date are eligible for the cash dividend payment This represents an 8 53	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/r5ABpjPWAE4/raytheon-company-rtn-ex-dividend-date-scheduled-for-april-09-2019-cm1125722
2019-01-01,2019	Danaher Corporation DHR will begin trading ex dividend on March 28 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on April 26 2019 Shareholders who purchased DHR prior to the ex dividend date are eligible for the cash dividend payment This represents an 6	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vkqo53xXEoI/danaher-corporation-dhr-ex-dividend-date-scheduled-for-march-28-2019-cm1120594,2019	Danaher Corporation DHR will begin trading ex dividend on March 28 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on April 26 2019 Shareholders who purchased DHR prior to the ex dividend date are eligible for the cash dividend payment This represents an 6	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vkqo53xXEoI/danaher-corporation-dhr-ex-dividend-date-scheduled-for-march-28-2019-cm1120594
2019-01-01,2019	Garmin Ltd GRMN will begin trading ex dividend on March 14 2019 A cash dividend payment of 0 53 per share is scheduled to be paid on March 29 2019 Shareholders who purchased GRMN prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/1yhbjCP51N0/garmin-ltd-grmn-ex-dividend-date-scheduled-for-march-14-2019-cm1113642,2019	Garmin Ltd GRMN will begin trading ex dividend on March 14 2019 A cash dividend payment of 0 53 per share is scheduled to be paid on March 29 2019 Shareholders who purchased GRMN prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/1yhbjCP51N0/garmin-ltd-grmn-ex-dividend-date-scheduled-for-march-14-2019-cm1113642
2019-01-01,2019	Garmin Ltd GRMN will begin trading ex dividend on March 14 2019 A cash dividend payment of 0 53 per share is scheduled to be paid on March 29 2019 Shareholders who purchased GRMN prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vaK2MHLImEQ/garmin-ltd-grmn-ex-dividend-date-scheduled-for-march-14-2019-cm1113642,2019	Garmin Ltd GRMN will begin trading ex dividend on March 14 2019 A cash dividend payment of 0 53 per share is scheduled to be paid on March 29 2019 Shareholders who purchased GRMN prior to the ex dividend date are eligible for the cash dividend payment This marks the 4th quarter	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/vaK2MHLImEQ/garmin-ltd-grmn-ex-dividend-date-scheduled-for-march-14-2019-cm1113642
2019-01-01,2019	CAE Inc CAE will begin trading ex dividend on March 14 2019 A cash dividend payment of 0 076 per share is scheduled to be paid on March 29 2019 Shareholders who purchased CAE prior to the ex dividend date are eligible for the cash dividend payment This represents an 1 33 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/urv1gj8Ymm4/cae-inc-cae-ex-dividend-date-scheduled-for-march-14-2019-cm1113701,2019	CAE Inc CAE will begin trading ex dividend on March 14 2019 A cash dividend payment of 0 076 per share is scheduled to be paid on March 29 2019 Shareholders who purchased CAE prior to the ex dividend date are eligible for the cash dividend payment This represents an 1 33 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/urv1gj8Ymm4/cae-inc-cae-ex-dividend-date-scheduled-for-march-14-2019-cm1113701
2019-01-01,2019	CAE Inc CAE will begin trading ex dividend on March 14 2019 A cash dividend payment of 0 076 per share is scheduled to be paid on March 29 2019 Shareholders who purchased CAE prior to the ex dividend date are eligible for the cash dividend payment This represents an 1 33 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/KZZxj0oo3Sk/cae-inc-cae-ex-dividend-date-scheduled-for-march-14-2019-cm1113701,2019	CAE Inc CAE will begin trading ex dividend on March 14 2019 A cash dividend payment of 0 076 per share is scheduled to be paid on March 29 2019 Shareholders who purchased CAE prior to the ex dividend date are eligible for the cash dividend payment This represents an 1 33 increase	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/KZZxj0oo3Sk/cae-inc-cae-ex-dividend-date-scheduled-for-march-14-2019-cm1113701
2019-01-01,2019	Danaher Corporation DHR will begin trading ex dividend on March 28 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on April 26 2019 Shareholders who purchased DHR prior to the ex dividend date are eligible for the cash dividend payment This represents an 6	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/048EcKTmBHo/danaher-corporation-dhr-ex-dividend-date-scheduled-for-march-28-2019-cm1120594,2019	Danaher Corporation DHR will begin trading ex dividend on March 28 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on April 26 2019 Shareholders who purchased DHR prior to the ex dividend date are eligible for the cash dividend payment This represents an 6	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/048EcKTmBHo/danaher-corporation-dhr-ex-dividend-date-scheduled-for-march-28-2019-cm1120594
2019-01-01,2019	Thermo Fisher Scientific Inc TMO will begin trading ex dividend on March 14 2019 A cash dividend payment of 0 19 per share is scheduled to be paid on April 16 2019 Shareholders who purchased TMO prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/acCKfVZjnec/thermo-fisher-scientific-inc-tmo-ex-dividend-date-scheduled-for-march-14-2019-cm1113775,2019	Thermo Fisher Scientific Inc TMO will begin trading ex dividend on March 14 2019 A cash dividend payment of 0 19 per share is scheduled to be paid on April 16 2019 Shareholders who purchased TMO prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/acCKfVZjnec/thermo-fisher-scientific-inc-tmo-ex-dividend-date-scheduled-for-march-14-2019-cm1113775
2019-01-01,2019	MTS Systems Corporation MTSC will begin trading ex dividend on March 15 2019 A cash dividend payment of 0 3 per share is scheduled to be paid on April 01 2019 Shareholders who purchased MTSC prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Y-cOpbP171I/mts-systems-corporation-mtsc-ex-dividend-date-scheduled-for-march-15-2019-cm1114530,2019	MTS Systems Corporation MTSC will begin trading ex dividend on March 15 2019 A cash dividend payment of 0 3 per share is scheduled to be paid on April 01 2019 Shareholders who purchased MTSC prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Y-cOpbP171I/mts-systems-corporation-mtsc-ex-dividend-date-scheduled-for-march-15-2019-cm1114530
2019-01-01,2019	MTS Systems Corporation MTSC will begin trading ex dividend on March 15 2019 A cash dividend payment of 0 3 per share is scheduled to be paid on April 01 2019 Shareholders who purchased MTSC prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6g2LRcw5URQ/mts-systems-corporation-mtsc-ex-dividend-date-scheduled-for-march-15-2019-cm1114530,2019	MTS Systems Corporation MTSC will begin trading ex dividend on March 15 2019 A cash dividend payment of 0 3 per share is scheduled to be paid on April 01 2019 Shareholders who purchased MTSC prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/6g2LRcw5URQ/mts-systems-corporation-mtsc-ex-dividend-date-scheduled-for-march-15-2019-cm1114530
2019-01-01,2019	Altra Industrial Motion Corp AIMC will begin trading ex dividend on March 15 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on April 02 2019 Shareholders who purchased AIMC prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/N2-5fnhqKt4/altra-industrial-motion-corp-aimc-ex-dividend-date-scheduled-for-march-15-2019-cm1114548,2019	Altra Industrial Motion Corp AIMC will begin trading ex dividend on March 15 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on April 02 2019 Shareholders who purchased AIMC prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/N2-5fnhqKt4/altra-industrial-motion-corp-aimc-ex-dividend-date-scheduled-for-march-15-2019-cm1114548
2019-01-01,2019	Altra Industrial Motion Corp AIMC will begin trading ex dividend on March 15 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on April 02 2019 Shareholders who purchased AIMC prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/A3yagva3Fjg/altra-industrial-motion-corp-aimc-ex-dividend-date-scheduled-for-march-15-2019-cm1114548,2019	Altra Industrial Motion Corp AIMC will begin trading ex dividend on March 15 2019 A cash dividend payment of 0 17 per share is scheduled to be paid on April 02 2019 Shareholders who purchased AIMC prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/A3yagva3Fjg/altra-industrial-motion-corp-aimc-ex-dividend-date-scheduled-for-march-15-2019-cm1114548
2019-01-01,2019	Thermo Fisher Scientific Inc TMO will begin trading ex dividend on March 14 2019 A cash dividend payment of 0 19 per share is scheduled to be paid on April 16 2019 Shareholders who purchased TMO prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/uKTWd34HYRo/thermo-fisher-scientific-inc-tmo-ex-dividend-date-scheduled-for-march-14-2019-cm1113775,2019	Thermo Fisher Scientific Inc TMO will begin trading ex dividend on March 14 2019 A cash dividend payment of 0 19 per share is scheduled to be paid on April 16 2019 Shareholders who purchased TMO prior to the ex dividend date are eligible for the cash dividend payment This represents	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/uKTWd34HYRo/thermo-fisher-scientific-inc-tmo-ex-dividend-date-scheduled-for-march-14-2019-cm1113775
2019-01-01,2019	Briggs amp Stratton Corporation BGG will begin trading ex dividend on March 18 2019 A cash dividend payment of 0 14 per share is scheduled to be paid on April 03 2019 Shareholders who purchased BGG prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LyTE0LLbABM/briggs-stratton-corporation-bgg-ex-dividend-date-scheduled-for-march-18-2019-cm1115238,2019	Briggs amp Stratton Corporation BGG will begin trading ex dividend on March 18 2019 A cash dividend payment of 0 14 per share is scheduled to be paid on April 03 2019 Shareholders who purchased BGG prior to the ex dividend date are eligible for the cash dividend payment This marks	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/LyTE0LLbABM/briggs-stratton-corporation-bgg-ex-dividend-date-scheduled-for-march-18-2019-cm1115238
2019-01-01,2019	Lam Research Corporation LRCX will begin trading ex dividend on March 19 2019 A cash dividend payment of 1 1 per share is scheduled to be paid on April 10 2019 Shareholders who purchased LRCX prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/J93YxNXI8kQ/lam-research-corporation-lrcx-ex-dividend-date-scheduled-for-march-19-2019-cm1116064,2019	Lam Research Corporation LRCX will begin trading ex dividend on March 19 2019 A cash dividend payment of 1 1 per share is scheduled to be paid on April 10 2019 Shareholders who purchased LRCX prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/J93YxNXI8kQ/lam-research-corporation-lrcx-ex-dividend-date-scheduled-for-march-19-2019-cm1116064
2019-01-01,2019	Lam Research Corporation LRCX will begin trading ex dividend on March 19 2019 A cash dividend payment of 1 1 per share is scheduled to be paid on April 10 2019 Shareholders who purchased LRCX prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3p_tfaNgrwE/lam-research-corporation-lrcx-ex-dividend-date-scheduled-for-march-19-2019-cm1116064,2019	Lam Research Corporation LRCX will begin trading ex dividend on March 19 2019 A cash dividend payment of 1 1 per share is scheduled to be paid on April 10 2019 Shareholders who purchased LRCX prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/3p_tfaNgrwE/lam-research-corporation-lrcx-ex-dividend-date-scheduled-for-march-19-2019-cm1116064
2019-01-01,2019	Curtiss Wright Corporation CW will begin trading ex dividend on March 27 2019 A cash dividend payment of 0 15 per share is scheduled to be paid on April 11 2019 Shareholders who purchased CW prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Cp_HlK7CikE/curtiss-wright-corporation-cw-ex-dividend-date-scheduled-for-march-27-2019-cm1119861,2019	Curtiss Wright Corporation CW will begin trading ex dividend on March 27 2019 A cash dividend payment of 0 15 per share is scheduled to be paid on April 11 2019 Shareholders who purchased CW prior to the ex dividend date are eligible for the cash dividend payment This marks the	http://articlefeeds.nasdaq.com/~r/nasdaq/symbols/~3/Cp_HlK7CikE/curtiss-wright-corporation-cw-ex-dividend-date-scheduled-for-march-27-2019-cm1119861
